,user_mean
SvaIOy69Fb9Yz0rOE8Svsw,4.33
thlVIc8s6ZCP37UGMf3yDA,3.64
tNxNMmLZmCF2A_PXcSRVLw,3.39
CRywkebZtGq0lKcbRlOPqQ,3.78
4mr5Ys9VKe87c_kgpRbQ0Q,3.73
N-D-d1Z4UybdlkK1HxlNPA,3.32
7aVtVu6ANtsCEfXfYoSkTg,3.96
cl9ZMopdCQGGXMlwgruFdg,3.64
VSOGgQkO_Xdc9Yd4S2b9gw,4.44
RncvGh0Kd2vRr1JADQEcIg,4.43
-eIsz3-MIQT6ueiM4MusHg,3.06
YuuzQtcqBpuOzi8ZJqfzTg,3.89
77UjgOU5vayzFUCFUhykgQ,3.45
NeYhDK3FZYH3z6-KejQm9Q,3.72
chI2p-ROg2tXI2-tT2_G2A,4.08
jvXZJUxa32F_m_WlOdNK9Q,4.0
2FtCOwNwd6UsBgScSc1_Ug,3.64
33vUIil_GCaT92aUaZhRXA,3.83
iTMXsybE3KB0kALbjmF_Eg,3.53
ubbalP-P01DViadUaVBCiA,3.74
cSyqeP4wbFy6aekQDlHI9w,3.97
4MkP544YZ-HEIi6mEQpL3Q,3.0
fk8Q9nMuR4NmuvBTPq1cNQ,4.08
NZvifUR_9b5aDdSV6P8L9w,4.0
JQsyLbRcUGM1Z4zYrI3nOQ,4.11
KdeUy-TKeRNznRtQ8e2YPQ,4.3
M3BFEzVn3oHTgQ4-ZXbDrA,5.0
7RZ0mJJ00IiT56sloLBd1w,3.64
GP-h9colXgkT79BW7aDJeg,3.8
aL0SueGDdhsi8UPaDeFk1w,3.57
vtESplowvwkxPa56wsxo4Q,4.39
9naiHrcKCUe_YFXyStyL6g,4.0
aJpeLIQfycldZbrUIdN_ZQ,3.35
0LOQYfwdFetaQ-gc6h9NLA,4.65
wJoz6OUKg1WuWSenxrKwMw,3.4
fPHLPrymsyb6WSFFKoMrTQ,3.84
dXcDIxbDcYdzoNuyOKMEOw,4.75
TxKFklDDHalvrRp8DWRRIA,4.11
y0BOBHqoMaqkOjLn_zvYQg,3.5
gwTm_rPg8CJT-RUt4iULGQ,4.11
T70B3fDF7LHWntNWlYwhhA,3.85
gu0Jyzfq0c6rXbCYL2UzoQ,4.0
PJlnYMj_YGmQ3SuAXral4Q,3.0
MbJOllFenYqRpwOCoaWXtQ,4.44
SqE440A80WYwajn_qTM9SA,3.83
v2rbY-d-yam7Qbfb9jkbQg,4.18
oJsnqRror1DUmi3jWgbwaA,4.14
ZRQdOIIhzrzE6sc3emgM-Q,4.3
saNCRlGYQEBkgpvalJsvRw,4.47
l3avRJAtL1azZg8Jf-CYRw,3.16
zq00Z8mtGxOsJBWuR9-BRQ,4.11
hVnHDo3ZZiTXQV9n047uyg,3.94
c2fGoYkOIcU-7hIimRu_VA,3.54
UofojaVIT3m8qPXHl9J0nw,3.57
OJ4FQEvd2h8QXCMHwCostg,4.01
xlhOYJz88hseqBnygHVz6g,3.13
C8ZTiwa7qWoPSMIivTeSfw,3.67
v3IrMAMxz9ScN0dtU_eS8A,4.18
OdsfcVr3jejVR2y_3rcVtQ,3.88
ukBxlaYK3Aizq1czq1EK2g,4.08
npOswlvP8Rz82d-dfy53-g,3.95
CtuoM6_Im-xBZMAqPKMQ8A,3.95
k5X_eMJCpEW1pZrVf0my6Q,3.67
19ZqbAxrTdEJbvwjJSFsRg,4.12
_7QOC4oFtzx7j7B-TrVJJw,3.8
yC91d5O-Fn70RHXShLDXfA,3.62
kffxYQVQsEpF1DVlQlcGCg,4.44
QfbqGk9omEEsbaEpjGXVLQ,4.3
vn3lecMsL3kXVe-7hg3gLg,4.01
rBJ2ZqxDAA1mxb24JEK2AQ,3.7
mjP_3XwUXdptvOpQd0OjBw,3.77
Uz5_Mqh1lLaBB9zE3SWfGg,4.5
RyzzI97Vq4IelbSp5wwGtg,3.78
idSvgXVCamuEwbL3sp9O_A,3.49
aqmtZa9o9K4casagyyfpyA,4.47
h7v_M_0-YVpSVZ2WD7FpAA,4.01
bMFSEta1Ju31P1EnssuUug,3.68
XonXXh-iRudhbzAqztUPKQ,3.77
deEtVfAWacIYLdx7PcuOnQ,4.0
uqUAlyZuClaEaY9o9_mkqw,4.33
avTf2XsWIqFae6HQ2LVPaA,3.17
wB7YiVcqEWyL7arlVLsa-g,4.6
NlxI17VkYlTRxMJX3XduvQ,4.38
3LOQP8QhEZq3RL5HPew6QA,3.31
x8y1nxyvDJ7fOySblW8mww,3.33
xZbN7LQlbEcdh37ExKmn8Q,3.36
vBvTK-Fqfhl_DACCNaNOWA,3.37
E-2gAPE8tJfMgKgXbr3xjg,3.79
4ExRrMixBqPxFkF410CH9w,2.25
GudUwh6EapiOn4umgKdJiQ,3.67
XTFE2ERq7YvaqGUgQYzVNA,3.48
6KZdYi8bZw4Od4C5VK1Wrg,3.86
RSp71p9HBeQwQxXQuumtZA,4.0
81hpuEdYu2C4hp6oL7EPZw,2.85
FOdKaVUkLGobvueWyDcLJw,3.38
p0YBicqzx7sS5pmRxHCVKQ,3.7
jGYO8hQ-szCcp-jh1t5eZA,4.21
thdVzCfKx-DV0zYWqId3pw,3.62
t_UypW8fx5e8_GB6Hu3Shw,4.75
ED8rq4vqflssrXbigIhgOQ,4.14
mqueHx5CFC9IsZxLQb3H9g,4.14
XK3jzcg2pibsHm6nlCn08w,3.53
8KkMATQFtivnpAehoMkGjA,3.93
dGZ-eee52o_K1ZavYXYqXA,3.57
uNtNvaXxR5z5UO7frcThNg,3.6
ASznE0w8Gy29BPulgJ3cWA,4.45
t3qsjX7YCa3z0vO8mODmQQ,3.51
XPTJfl_t4n18_PUM2GSytA,3.63
BVZ7iTR_nI3jzdQidze1UQ,3.63
ci5Z94G1ik7Kbq9PxOStGQ,3.42
M93I4fHwf99NmT_xz8C0gA,4.12
_tVtwI9UKHpmIHb76LOzAQ,3.6
tGfixyuAcecp8inl2L6uDg,4.12
9dWh8z4fHv8YsxfABWqEmw,4.67
A0O7UHxcCJJXIYJDBGT_hQ,3.25
4d4xIM4lBG8BDZrG9pAuiQ,3.75
SqCf1fI9_1rNIl5qx501MQ,3.75
kNO6w6EIKo8u6GSykOHBLA,3.87
b2XPhXPQ41qWysIK6RTsFw,3.68
kpdpcrEauxA2bhg-f05W-w,4.0
0_TkU3ASPMjyPt5RgWJQ6g,4.6
eVq6OT3R-nRnZDfmtX9aOQ,3.86
kpbhy1zPewGDmdNfNqQp-g,4.04
vLi60zqzc675Q5c24ooOUw,3.65
52kFbzmnESz68sreMZpMMg,4.55
U4j1MmMVZlts04OZxz87SA,4.22
Bq4bG5DUFSTryEwWZY_x2Q,3.63
63UaVdLeICrUy-mI97LpUA,3.79
Pwil2kkb1mNO6jVsAI84wA,3.64
N1Q6HiZvnZHjNU712Gymqw,3.99
dL11z3wmNI62uT04ccrTtQ,4.0
bixj1Uu6cEam1J0BtFAK_Q,3.42
tdG8R6Iio2h8bUfS7Ya70w,3.62
Oo1IfaVzdQrAKPfE6OfANg,4.67
EJkV29QY_oHwSngQiTj2rQ,3.49
o0i98YJ5KQRHbpXDMKSn2w,3.83
sZp_7b83BDTWYeu5Qx0wFg,3.52
Wj0r9VOpoIyRpaa6y5XGmA,3.92
oyi2OsdPtoIT8qAMfO2oXQ,4.0
i8kR-Qnn3xd9EnpCWs9POQ,3.73
dMRZ8JO-io8Jon3SWkpFQQ,4.38
9B_VU97UoYgR0WLbU8dikA,4.41
WwseyVjjCK0FIqLaYXMPtw,4.14
0Ke0iSAPYi8hUVxLocAlYQ,3.93
eAgcqq8MAe1ztS4gqDbpTA,3.52
nDBly08j5URmrHQ2JCbyiw,3.63
01hiTvu2EGF4G9YIfAYkDw,3.78
g5Ap-K98t5uQpBDM6nQVdw,3.55
E5QyEU6FCQwnTys0S73zNw,3.74
YHoiq8jTSzjiALoSIoi0jg,4.0
k2n8CdqJhZqZT_w36rzang,3.27
v8vNquA6KmUUfoJG_2Bozw,3.73
AYGHNy8gPxl2Q-etTT3hZw,3.96
fwTcRziQWLR61LDDm_NxYw,4.0
fkZ_t7co7VxO2jPI9bD5bg,3.69
cAJpG8briCwhX3KA7mly8g,3.51
V3kCh0EPMTug_Ovu-TiknA,3.64
dwiis_5YagRG7Ol8JSH-Ig,3.57
IBcgZQAkTBeucmX59Pz1QQ,3.45
V9fqRDGc-jBv7wwTLUOODA,3.86
nBFyVu9NZ9zhY49LRoULKA,3.26
wipbVXXkZeiYlCDX5ZbJig,3.88
wcOqMTV92kxOornA42KyoA,4.04
U7GNk26qjfKtVYC4vsJzKw,2.78
aerUnfhmnNYiazVrK5jcaQ,4.45
eZQ2b5dJDlIji9AtfdOE0g,4.25
HOeDPrTZlOUu5LyBzMiIHg,3.34
C6BYesCiITaw_STVT1GI6g,3.67
_4lqpCYCqOQzbB6xQGGhrQ,3.79
P1xymuKbIrAzWSDIbE5nJg,3.76
dqXrfceufjtje1I7mzyJ-A,3.75
9MJAacmjxtctbI3xncsK5Q,3.76
OD5nkH4uJDDTJQdmaltDAw,3.56
TocDkq1UljoZ9_Q0cR-3eQ,4.05
psBJOZfXxUPHmF8mi8G0pw,3.22
JzevNDgiwigNTGPsO5r84A,4.15
RLqHbLXzs4wTRN0lH3jtDA,4.1
WBth5OOvugUKkLHJme_JrQ,4.35
PATykPjfDM-MbMr2OIqRrg,3.75
6jCLpga2hFAcV2QbMhzgpQ,3.74
8Fhyi6U9-3OZC0j8DY3TPQ,3.89
hQ1rEj-8VY9vFYYNsjXoxQ,2.92
FyTru6j3I5awXag0rfVIZw,3.5
5j7qmDZTAetaH0yXFnAFyw,3.37
fiAqY5D6p4AHRn2lK9KEwQ,3.91
chi-QC1laIPj2H2fPFTESA,4.29
JZ5JLPR5S9N1N5kMzIGeKg,3.52
R3R3D_0b7gvHafHu7ezgMQ,3.1
fOfn3XczMmQ-WzLLZ_Mz0w,3.71
AbiHG8PBMQb0H26SoSZSWg,3.81
r-t7IiTSD0QZdt8lOUCqeQ,3.57
EVN484M7GZxhVpp61JgQBA,3.54
-iArS6zaHaXYjT20N1vXhg,3.19
k6ZQA3DJ2EfZJMmadBlWNw,3.42
2a-7cf9r2WscwX4mdLogUg,3.94
1_zj7B1bRgE7dC6tywUcTQ,4.17
dFuRGclJgXaFpkDuYuucag,3.43
tBvrnSCLSpUdCDm5w5GPkg,3.83
efUcLl2QBUm4cjQ4lgf5Tg,3.3
Yp7OuIRsxmEyKxAKyIGgAQ,5.0
sOgoEBH5rCJ1ug2wHhhvYg,3.45
xdl61MWMguYRSunH8CniQw,3.84
Zcx66YAlgyClDEhi5W86Hg,3.59
EGiAtB4sgZhDdYpRkDneig,4.15
k_qZ47wApoqNwl7uNiiOBA,3.31
2hAFUegcWSptagSJUxUqaQ,3.87
Yn7u-2stfeJNCP06ssw3Rw,4.05
f2aH-hqBtQLMGegUsJvi9g,3.8
FuDlYMar9QLhsS331Ppgng,3.62
J_zxvVNx2V4fa8kPHvupSw,3.41
WW265asZNnBi4NGAwzvFAA,4.33
f5CqKZlqK9Sox9z9wuooCQ,3.49
7aQvAhgpdXqkTQEp8b8Szw,3.95
KGQu1on15VSK27U0oGtefg,3.55
sBqEuMZAa6XXGNzfM4ogyA,3.98
GlVIC6S7gs2MgWp89oDu7Q,3.79
Xr-DzjsaQAPx5Yp8NxYTow,3.5
p9yPMyCL4lqlIxdXROITsQ,3.37
kom_byw9fPdVzw7Mw_C4HQ,3.67
in8F1VdUbEe9NYvkGQ_R2w,3.37
Ry48Bta6spNowOkiMNC_xg,3.76
WRVrxPlDOCFsKmzhjdGqxg,3.18
UTt78HkUgvATBJxhXIPZJw,3.93
J3I2NClEbD1Xr8lOdjxlqQ,3.63
benS2WXZOiToPseH8La2bQ,3.1
o8J-ergbGYjrUy85I_rxzw,3.54
y86bexJBiTZ7WrCTE3G6tw,3.92
2ejPSikL73mYUtD19nK8yg,5.0
d9-VY3J1ChPdGQWD03LGDA,3.0
2uz3B-11DieFlELzqUCAlw,4.61
kgyv3ctYEZ0ACslpoakunw,3.31
eCtkMHrbM8j0R5yabfrRzg,3.45
bZ0mTBSqb-pWXgxxMbZUbA,4.17
ZcjSjT_7mQOx2LOhYq01bw,3.08
Xfv8_MeZi8Dev5hx5-ISwQ,3.8
UL5__ullYCgKAHmjyBFwtA,3.44
p5JVI5TkPtUtKq2_J3DrDA,3.92
Deri6vf8rzTi4mSUaKLltg,4.11
QZWo-viRnL9EmsIAN6vHtg,3.49
utvgWVQlAgxaOuc8SRhGtQ,3.62
I-P1v7sRjDLEfVOndp01kA,3.26
I4GAIZhlwLkGXa9PdQ18rA,3.85
jlr3OBS1_Y3Lqa-H3-FR1g,3.25
wfvmwhhadHfpM9UoTV0OMA,3.52
ZT-X6uq5-hiA4JFC64kIUQ,3.36
MjMaLeWJSw_CSzNQJXqpjA,3.7
7FCQyCvu6My5WkKsLInVKw,3.93
w_xb1_wrcvOGgxzJ_Y4jow,3.1
3x1MykIUtUJjIUk-pji2WQ,4.53
U8ayzBXrBzgjdrCYOzwNOg,4.46
CEBxztFRW3wjLbEf-2rZEw,4.0
OO9RZPsIaG5RVIWk1kD7PQ,4.25
B1QKvDMo9P4X68W33QI2uw,4.0
XpejQYZqVcYGX7fYuYHzSw,3.4
RtT-zJQ-wFs8zkpkGHe2iA,4.25
_lE0CuNLpl0VjSjvergZZw,3.24
u1fxUYcCZsiazNmczJh0hQ,4.08
pUhzaeZmNU6KvcdvyDy2dw,3.0
dH9FRHSZwlhLLamaZSFdGQ,4.3
Ckvp43xknAUJ5kAk2D4nDg,3.73
AtnYGQjNY2cCSNWt_LY8nQ,4.12
YHIx0gJGgPiKCCsX8cDr1w,3.43
MN8ElfFLrbD676S24IRu6g,3.12
PhWqfjSTannHUGbJSGFWYw,3.96
yR6ZcAcpSqzH6_87upvokA,4.06
6F-5GaueiVKkRg7LYTCfxQ,3.62
N1tsQtWUFABnw9o4ulfukg,3.08
gUK4eRO1iR9K6MlBIqbTeA,3.62
ESrdXpT1yF7KZX52bPpnJg,3.59
5G-6WKQ7VHcLsvRt6kqKvQ,3.19
ehaSUn67tWxlVpO5yAChHg,4.1
RdZwXJY6IlCcnLdJPH25yQ,4.33
odaj8Gm4jc7lF20WoZ8RZg,3.19
onnvR2mrzlhlPaT0fBqsrA,4.5
J5kWPjoN8zaF5d9JrW_82A,4.15
nXSBdhTe51X0es6NRhcO-w,3.72
8U6I0GuBasZa9rapy2H-8A,3.88
iggXjAwG3PNN_MtRFPSIBQ,3.47
z0OdAENLL18A_u0yeq1kaw,4.14
vC-9ROCPBhWuXtMcBNeDiQ,4.0
gTCM7qlVrwdml-hFB6aJqQ,3.83
BKP-vxzZEk6NIyb3a36PCg,2.82
b4fwPLVP5vmngBD3k0siqQ,4.07
RotG1z1ZxA--cfeR2EloVw,3.25
LoCIUMo8m1bbt33_0Yqy_Q,4.25
zMhkzu9VXFULKQ8YCCsDVQ,3.75
y05bv65OCTcZgB0GhO8_sA,4.15
S3bvMOL50vgS_8-TtlGi4w,3.85
MTu3hVSZkK8nkPhqT2FIDQ,4.0
-yZJr73bAoPtlpHUL7JBzg,3.75
gjiDT2KgycXBK6iDeO_hoQ,3.0
WwbJ9F8CqdzdLwgrllGIeg,3.61
U7oMbMxoF0T-RlU4PhZGAA,4.17
NbZcPE2NE1mOGXdYH7vXqg,4.16
0NckJhx0qXykvvhsm-p7MA,3.59
LehzA7m_ZWeNqRsOgHB1sA,5.0
ptZHJS6B2bQBGadUbPpZVA,3.86
2pf6qz6vcC7ErQET1wksGQ,4.27
RL3exTbJkDfOmlB5ByaPdA,4.32
v2UqlUHA8d3lgTIby0CCFQ,3.76
V758b0OO8E1LxuKRrGbNFw,4.49
QBQlErZajdIyXX84dvFUnQ,3.43
8wvbovLW0Ip3UaY8QqZbLA,3.38
b60JsTGYbVqUGYbI81aOsw,3.31
78skAk31Kt3N9KQX44k59A,2.8
-zzhFGw6I9wA5EtivKn89Q,4.0
_Rx2iNZzYsLBp03uB27lXQ,4.12
3VIRjR2V29TOaI9u64hMig,3.87
gJrTS-8XuK11J2kdiKH5XA,4.72
cc-NjTz637u7EtFd83dn_w,2.86
N7lSh49zQ13sG3Jpa9E6cw,3.33
OQMOgqS1NFIyAW4i66iDYA,3.64
QdypppSRw2H5UtMu1IebLw,3.79
zfysCL-0uQNCWdGvzZ6QWA,4.09
pVDAcUrUBTz9RGselQfofg,3.23
o1_MQm6Ei5ghmkjAvY_0Sg,3.41
LT3L8-tthzD0IakgXm81pw,3.15
MqkHubyT3lYDNpHywTBN7w,4.0
uqjmI5lj--xyQv67bkvRfQ,4.33
renfVZ7QaPXyqGxsn3AOlQ,3.93
3nZmdlyJ-11H1ImZ_HKbmw,4.2
EtRqkcj-ckGrJCazrdzR_g,3.59
JffajLV-Dnn-eGYgdXDxFg,3.92
9J2qULE0Fn56Wy1yK--frA,4.08
ND95DgvN7ba8MabfXE3lsw,3.82
UpStsEqOOeV_2_4n5PZzjQ,4.33
n_f4k-E4GcO5DqFW8vVJmQ,4.33
cEIeuU0-4fX0Y4qCUW3PwQ,3.82
DP0TmMEJqPaa32aLZhrXTQ,3.81
b87-U2ZwReh80dLWA-ZieA,3.34
qcofqWgRQtXRtoDlcBp3IA,4.4
RWtDRHpLnPBDjDVdKWh6uQ,4.55
YgucNL2tibnjEmDLqHPqow,3.84
OVmy8WqTGYluA87lQRSGdw,4.14
z4Z-wIgEcnOjeHclfF0yXA,3.88
0Teo0yeF4aMYow0d6Db-4w,3.47
PYtryNSk30ytqOc_36sLPw,4.13
2ZAsOeJ6jpF4f0Ngdl6svA,3.35
fMOtWYbGaSHQL908xoQjMg,3.0
TIZvHaRMMph2udRx3yJ5dw,5.0
EOlGkRn-83UnF7634dOUKw,3.84
rPGZttaVjRoVi3GYbs62cg,3.88
G21Eyv0nW7DRDwMniA7JQg,3.41
5wN78N4K0a39C-uPzPmxDw,3.67
EaPbAu2q7Om6cXF9bqUG5Q,3.63
rSbqoimVUWPEbNSGwyjI-Q,3.61
oQZeITmS8rppOi9YukhbaQ,4.43
j4_o6f96akTjN3e8fHFj8g,2.67
P3BIYP3-onZ8FuA_4usY6Q,3.93
LqoX0cXXIqNyTk46HvQO7g,4.0
5hIcclyqd9yelg2BlsiXBg,3.88
Wuk-ajsN4e7n1zBLIedQ-A,3.84
OixErebrunha0s5Tp_Qmgg,3.0
K46kUag6aS0Vd4JjiaqNsQ,3.16
PuTmcfPDLNUAKo68LmdZOA,3.17
Ntxl5G4Cr1Fo-y8e84YUug,4.47
V7pppn-r6tL_Yb2_msQQFw,3.96
nooJP5h3eeNyT8tcKaeHhw,3.56
yyVaDXsgGPw3vl2bv-1R3w,2.73
ZiSL-0G_x7fclCHAQjra4A,3.58
huE7A2WBkTJTyEr2K8Owzw,3.6
Xe3roFVZWGe1ABkuhN9UCg,3.7
6YSEVmmTwwfRtif1Dk4z5Q,3.86
ivkGCpZTtah1YhJyi1rkeQ,4.67
1jJ__X80nkTrsdaf7e-4Dg,3.72
ObvqA8Bc4Ij6CQAzeMX-yA,4.0
jdoGEEy5s-5L1O_lNzEi2g,3.76
eRt02n5zLvhZJK8wDbXsgg,4.04
59pVYStY0yKpRmODFIfDww,4.25
Ki71iAFTxsPPQfX430c99Q,3.42
aRAVr_oH6XmvcpvpLEjs_g,4.15
anaD7V8vo16qYKdBURuiKw,4.08
5cf4o14wjOoQB5oF6pn2mg,3.17
JTwQpwYexzuEkYY53XHdVQ,4.38
NLDDaat42UQXQCOpU4e2TA,3.55
5Ka8MMYEoZfsU-jZzUt00Q,4.0
X_KvVnWjOTMvUgx2hiUvcg,4.64
G_6pOq1gA4jyJ3j8mjOyJw,3.61
vIkrSv2Eo-PNryNfG7z2KQ,3.3
XYVfcuxJ4x805zIWvJ17MA,3.83
SAAMpBGcVVNAww_4yZpIoA,3.61
loygDbAhDXDQbAqKvr8rUQ,4.0
DJ1T6ZCsG0ANSEK6YsqHBQ,2.94
-vRFUY8ixuNniCCNVvmkRQ,3.93
sMgt2JAQ85nz59Woe0IAtw,3.95
hA3nsXht1PdmxX3YHU-I8w,3.78
1J1GL0XY_uBu2kuPfnn9Jw,4.0
na7c6gMDyReSKu5Yz2BM3g,3.98
KW0Nq1aGGLeP5XpvTQPshg,3.76
H8lq0NMy5LkK-x2MZJ7WRQ,4.94
1IGuHoeMAykWlWU6zFqKzQ,3.57
OAWop7e3tUzl-kt3-OwPIQ,3.7
6K6GvIJZ_G_luOrVZDwrZw,4.23
hqnySkbeUJGoC6h76gtSIQ,3.93
F2bm-RcEaxqIqriybDgpXQ,3.76
FEvBsBGJI-rvf9xwB23big,4.33
Y1bWMPTcTf4GBP4OcTGnTw,3.8
ZIcb9cCwcV4My87A-tPM7Q,3.15
6qTA7oelKwpevf1lL_bIVA,4.08
sQCrEqtcEJBUDx_1hS0YXQ,3.23
LVXshh7j6lDfdiPK2PAG2w,3.72
uWr21MBjmfojZ4MFaVlong,3.9
qYcGmrYI4htx3i4s7BVjgQ,3.67
LOw270G6N5J4G_sXcebT-Q,3.69
TfOfuXzdRIO-WVe8sYsO0A,3.82
nxAuvkD9GkMpZK7BYczuPQ,4.38
Aqx50LvHHE90sHtp-O2olg,3.26
oCqlIxOE-NztB26gkoFsXA,4.0
O6JwI9Ide_fIn_t_6k5IQg,3.72
RvaQ6i9CdTpF_1MzKlUUaA,3.19
koTB0T-WJWKmu9YS56GxVA,4.52
5kJYTUtFUJT24dWNs6eW8w,3.83
NahS67lN8c81DmyccPfVkw,3.93
q09g5dIdYSDArnHjK2ov0Q,3.81
jM-Ut1AG10FWKzoBFSC2rQ,3.6
JlCjjf4H8rs2_lkj7xWRZA,4.0
xnYnz-XZE-NxU--Oq0Ilgw,4.13
sljlQDKEhsHDt9Mx5B2b9A,4.12
SnbTDuEJZ3bvarb2L0Ykrw,3.78
bL5rii_pSxU3jfqesmxMaw,3.97
tDGOpaWUKuxFh18mAVwIYw,3.96
T_kMEgHqIqwbHR_7yhqWFw,3.4
pDSMS-IW5wyZK0XBi4jnDw,3.86
Br9mpMhkVunsp8Un5GpYWA,3.89
085TP4qzSt6sr2COT4lVCg,4.06
bkqcHALQmLie8p8bEAiA5g,3.64
5ryaAxejwYYsAgqTNsPx3Q,4.0
7ICVDkyjDLrAdxAZAQyVoA,4.0
SPHXvrRXnajqW5I62ldYkw,4.4
f1OQRZFDjks0CoKPyOQwuA,4.0
bkRfY8jHdFxf7k8vLX4buA,3.74
Bmzq_nkjYqp8aWn12RJdhA,3.61
1IGqXo8b0Y4WfTaXTqfXgg,4.0
Z02XdD0muEz2FFQKPERMYQ,3.96
RIFHoJhOqVlhIfUoykg89Q,3.88
L14jRpfyoFngFPeJiwj8FQ,4.0
UHyDQ-laihWMGa8MtIToOg,3.58
va0CpyGqJsF26ZHHn7-dAA,4.12
B2-AC4_ewUVHI3BPdDkieg,4.39
S4dIIS75CscGEaJSfeWIkQ,4.12
BHLMwsKIFaZQYSjQ5j0KOA,4.24
Ec4bUR0GF8wGVxnJkwV31A,4.38
FHJUj7EHB9nB2czVOzQX3Q,3.81
lzHNLEvRNFN-RQFmczYNBw,4.14
61HlVi4obZXwOJzCvZuqzw,3.46
3EyjZYtNuzA0YY-2sDULoQ,3.0
VEG7jnYwo905v4Lnoq37GA,4.45
J92aUGPKStpBIwx__yncfA,3.23
UoBfwbXaixelZBghbJ2cSg,3.5
w9yneCFjacLCEEeG8ET5lw,3.75
5RA1yMlY9ZpK3DXsW3nEMw,4.64
8dbRf1UsWp2ktXHZ6Zv06w,3.99
yJ22u_1l01H4NM3wCowIKw,3.89
eGAfB-vUSAMp2UFgpDwPjw,3.27
bEJMn_jbXWHTmDPzPOflRw,3.53
VnSKbTPCwTXy3D21uho2nQ,3.82
5LU-21bimh4DgdEthvf8iQ,3.53
vG8e2d_hxqpu2fW68kTESw,3.83
dy72pn6ELGNNr1eSg-Xn-w,4.56
UOqjacdOnwkLSyhhUceN0Q,3.4
_X1zedRYJt_pf7fosmForA,3.33
B2NBtdyPbE0LQ-62cU_j1g,4.58
2KNPtV5E44vAiEr5BvMkUA,3.61
SUcoN2gzxMX3IPfBWp-cSQ,4.26
SJoMGpnY0DVtMlpjFK78-Q,3.66
bcZd4ohK6CIT_BOQ0_O53w,3.77
ca2Sa9Enqg2GlWFQ95p8bw,3.77
_Nn8lZA9B-1nE0xP-L6hng,1.92
uCfdp7AH45qanhjzWhYZsw,4.17
Di4HUwIcNi7s5Y-hnWcCqA,3.88
dvfj0FhfBhXjuyPMlQsYBA,3.85
ZA_Zu6ztuSrc3H4rdj9JdA,3.0
7C-jyTrOX-iJ-MrSJuh-8A,3.4
QHWGKJlwpchGsEURbbSDKw,4.25
7bdCfESkLLta4vwxO5tyHw,3.86
xQyx6TU1r8lVeCspzYdrAQ,4.37
jy1qPe0Tz3ewHacAtshmBw,4.27
xpMHUEbvHet50XDg98fJOQ,3.7
TESe3g-BJSdZ5H4KC7yr9g,4.0
sWtIduPNp6MtUPrGnDcb8Q,4.1
t5oluA_-GZ6ykAjbSSngOA,3.0
fM-blcJqCF90MQvk04aAdg,3.61
-Dc9up-WyQ6XrYTjmL3GaQ,4.29
WflEF3597OItD39ygq9C8A,4.89
pDFfBPhbr6aiolLR9ooFtw,4.14
aYDFqKsgNLzBi8PIhthmDw,4.36
5xUUzFaKAcrFOPTgMKBfww,3.06
WBnDaCld2S9hvmFNIqWCEQ,3.5
BncUtrl2bphVTu12y5fTlQ,3.71
q86toZy-_t4eyWAMf6GhmQ,4.43
AdVBY7Ow_ICQLfVEbf_nTw,3.58
oSt7SgfAeEpLLAIE5dnUeA,4.03
oe_QopcqJ8RJMrW-DJLodA,4.09
mA-JeZ5IaTQfKzNAeCYUoQ,3.97
NKWVkiKMXdGGmIY9BmKKJg,3.49
eebh5dSAeB3KQz6mraPGng,4.44
MfZszvOQNY_xdbA9ruz_zQ,3.71
1Q4mCt38rIbe6q73bOx_BA,4.44
z06IHGXI_ofBc2DkAbCgnA,4.09
FbdB9KXyuvT8rC_zmqRSuQ,3.86
Q-e5Kriu18oFX5orJkoNhA,3.78
ngUqhGZTsBEp2JTkqc4cNA,3.56
hGxsYwRMYOAgwJAfOnHEAw,4.14
1Hmk8poAzXERGSFfP-7OOg,4.6
m-KukDHoMGdkmE74hUsc4g,3.69
DfJ8B8T1fgNA6_ZT-aeUlQ,3.79
rg5pRVVh-mtBjNqKB1N2Tg,4.11
qhuiYov7UwAPDibrlg_Cbw,3.84
UuwjD6MZf6Z6QlNphiXRjA,3.73
xpQHJITObNgF3rf_Zrdj3Q,3.25
osTJkim9SGhRBRZ09_hMew,4.35
pw-k3TMjt1ZNB2-iRVTDlQ,4.14
5RxpP2Woo7CpOGUmKgDyAw,4.19
vDpNMIiwVIBmO8kbucC7oQ,3.95
TCHjDUFtXR8s-UJyfdl1XA,4.56
tY-4KKfsUG6AqA0kcvsy5w,4.14
sc_Kcz2apQ1IJa9moO8qvA,3.7
lt8EDfC80IpHzGKlj8qGpA,4.31
cZbpUFLE2A6DOEglucSMWw,3.6
LpTmmmaq8mIYIapAirEaSw,4.14
a7du1upHK1vpM6Em8oV20w,3.64
J6IOwRvM6UYtJIxKR1KW7w,3.67
Tc9rzrDGL2JK8ltbPNvwKQ,3.75
QKW7sYPWPSsIcWqSiDzChQ,3.8
3VgHutPPmF3TbWwIzlSNCA,4.39
TJUSfadi0VXA5mrmiPVaNg,2.86
Kyc_V-2G77tRfwJsBxwZ4A,3.23
z-JC1S58qaW8WNiOzUh_TA,4.31
nLtHUAHQwhB0GeZXOJLu-w,4.5
n4PmRYAvx2c6X0-fb9mT9Q,3.38
die-1gtgzw5KcyUjKo-VSg,3.44
g84VjttN28PWiv_WtdhnSQ,3.51
