,user_mean
8wK7_qZ18mokBxw5zdSo9w,3.58
EdTOfyShPKmil_A-IWdTPQ,3.33
YWCRIe-0cN-EU_jLbPjV6w,4.07
m59OpbCyRwXSvERXeevWqg,3.81
M85wDqtAfQT3dYgra4H77A,4.06
joLTvLmaIYW1z1MIAen2Gw,3.86
KxfQiwotYw-pGO7tRopj7w,4.75
ImmzK5sLsm5yBOZ8WKxyog,3.78
r_i_MbOfRSmCmNniz7LFXA,5.0
bXJ9U9e_zn8K1xKwqTArzw,3.58
7FCQyCvu6My5WkKsLInVKw,3.93
TuLjkOVG7jBPADZ3nIg5vw,4.0
-fmRNyMkziYBpepZatdNZg,2.91
VLBEI6V097km-eVpBKTSsw,2.91
yc3aIiCAn5D6zi1zeYU4QQ,4.11
QYgcusG-G0bwUOt0b5rT6w,4.24
m0Oq3vhnWAY8G4-KyKAmgA,4.33
sMIOqXFpm6XuBlaokNdpAA,3.42
qkbiaiS8t8YHWx3J04NjSw,4.08
uWeMgQMWd_dxqSxPpnd-qw,3.24
KAlrXgWYcNrwoQOvnGtgtg,4.3
nDBly08j5URmrHQ2JCbyiw,3.63
RxfFQxUtSIGYwTKU_rvAeg,3.9
WDeRa1X8B1J4tTtAv47BIA,3.54
JCx3wTsBcN91i7uF1RM-aA,4.12
8Oug5kS4s3ExAe-GCjQqXQ,4.88
1v8efn-Xez-sOnWT4uN0KA,2.8
_tVI6-YW4917BSzKodlpOQ,4.1
I1qIVBcX3RR_LrX2TLRyCg,4.0
0JC7aBkxhV8by4iVGCU5Wg,4.2
rWFCaDU05dUelPe8gFtJvg,3.26
K5owfRSgd1e7ds7-Oj3GVg,4.11
h7Qhl6l7l1hd_IEdVcZJzw,3.6
mKTQ4EZHd8U74nAJGSFruA,3.16
wV9B9Fw-yWxLqJk83isnHw,2.72
aB_1_t8nAUHkS2nAFxcW0A,4.5
MAvkqp_gDtKYU1d981XnwA,3.96
YGSRFvNNzrhLctGnTRyzlg,3.85
lHPFFu5Hq2G1D17q1aU8Bg,3.62
RZ030GLNYYPkr9QDrI2cNQ,4.47
fKYP2YKR5yp_cNHPzBxxKw,4.09
a1DUUGOKHbjuoL_Z90AnuQ,3.33
QeDbz3hrbt5TaJwi_E4n1g,3.67
MP-w-W67xVZJFIpTYiFEqQ,4.8
huE7A2WBkTJTyEr2K8Owzw,3.6
eW3-ObGbg_SrjN5Kk3Lz-Q,4.5
w9yneCFjacLCEEeG8ET5lw,3.75
w_xb1_wrcvOGgxzJ_Y4jow,3.1
rpy1G7NY-K7QbqS-RyULfQ,2.75
yzvhcpxZ56YwYLX9YQNRjQ,5.0
3_BoXGtzk95Aog5sYgMemw,4.6
PNS9z4aFDbfhpIsHCfNvNg,3.98
8N481iGgsUYA1-TtESOntw,3.69
wpzKJORxvWVfXL7AdKjhvg,3.69
HmtYdtVnTSdeR1UlM_gH8g,3.33
ddr63wQ7CdByADPnHNr4-w,3.09
V9fqRDGc-jBv7wwTLUOODA,3.86
As9N51A__ZGQV2P_Dy7jIw,2.87
lzze-TPuJaKnmXBcgTumpA,3.27
GJc9e38TEtPD_u3EXovttQ,3.5
Wh5pL_iTBOj3R4W7cJWEkw,3.66
VM3R9PwXbhEUv3RFaP2ljw,4.33
GnZWh25MyJD1d5FMKl3QmA,3.57
E5qFR0RBQBoXx8FbrOkdbw,4.05
ofQg505JkGomCSeo1U2Gug,4.1
43vVsMbxAgfhzNte1FzEEA,4.67
pv82zTlB5Txsu2Pusu__FA,3.98
nw6ErZJ4qR8fTopOi6t6pQ,4.44
bfuVbKov5Uwcha6-l4ikFg,3.74
Bq4bG5DUFSTryEwWZY_x2Q,3.63
UoLVJ1R55IyN2S7TKbszhw,3.29
Zb4FUZ0-S1-ZPTGxHEpLsA,3.33
OUdHM_gKTfTQ-hHZHqczsA,3.21
jnMII2mt0V6AM4_oMECyIQ,1.9
_Nn8lZA9B-1nE0xP-L6hng,1.92
SdatOTVxuQNY4AQx_xNkgw,4.17
AQxlX8bOQiSDwvlrHThnMg,4.15
EMBB8MNOWflNio6hFDq5Ng,3.15
MR0N19L6C1MbUNuuJkxZeQ,4.12
ce8EIWnx8vBzhi8SrTdqCA,3.74
myXq7PFXkD_yfXT580SXMw,3.9
GRgBu4K7GOb3354esp_xkg,3.73
e6Hc-jDlUC1bF-QwAy-nJg,3.81
bYZte9JuNzhVE4LxX3FhGw,3.0
DagST7fnLP-d1lqKs-cPig,4.17
J6IOwRvM6UYtJIxKR1KW7w,3.67
Mn-NksvpjDLTAjOaCbVdag,4.0
Iodo_uXYfCZc65rWQ-JHzQ,3.2
AJX3G9tGOvShz85EuDA_-A,4.21
rmnrwyrbTCDjK2gOtEwm8A,3.67
u239bvYalmelGSfnwQB-Rw,3.87
y2ptVaG2aGfHYMAoqH3zLQ,4.2
oXBahXJCXUEATm5IVexw8A,4.31
3ONPPazUH-Q3XblYJIaA1A,3.75
GwP7klR69owmP-y1XCuSsg,4.36
Hi-L1qQ1P484O59kY0tXUA,4.47
MHqOB1BNjO2VhvbsMQCaHA,4.5
CCMCDyaTNy5nksVGKwARIQ,3.92
zMhkzu9VXFULKQ8YCCsDVQ,3.75
tVIu_vzLzZ6trhuqFcAZWA,3.71
u1fxUYcCZsiazNmczJh0hQ,4.08
TvtARzzT8bvPKLiLEeMIHw,4.0
hkPF7XnOy92HQ8CCAIIEeA,3.97
PfuPTOzx5u0vucw4fLllKw,3.87
Qw9bEL0ylJ2UVvQpCxFv0Q,4.26
NauDMao9ksrhpk8eEecxzA,3.92
dQO0tQISZyb9L4d5ASnXyQ,3.52
ToIcMshsBV7T63EAq59Sog,4.37
W4fBHIRoNh_qAJwORXKPpg,3.91
RbCRHWZotVygDGy1wF6wHA,4.27
0-p9IQ8MklmH16TzOJviVQ,3.86
NeYhDK3FZYH3z6-KejQm9Q,3.72
CfL-EyGv8IiMJoJOoBsOvg,4.44
o33IBagNFxdJhIrRTl691Q,3.73
wx0tEyolozKNBimMkN0ixA,4.55
f5nCzPxSauEc811_Zt5k4A,4.14
vLMwisRi7IWPooI9YZ1znA,3.4
7tA6O_H0uWtszsIbolpgsw,3.9
36qYhoTEx_XxY4d_L-O_-Q,4.05
Sjd_ga_kdYbaQTFF5iAgNg,4.35
FH5hgMmaz3CTxXzsRga4IA,3.71
EZ_Qltx0iJyDN--HzLcXQg,4.86
yNVGe_z9hHxbvpa2Ns2JIg,4.07
o2CGc1kQHEFkYOECM3NFdg,3.63
e5YZvlSRknGmROE209SF3Q,4.12
rrV_e67lv-vgPFbOSeYLZg,3.92
g4uw_h8-3HKyZm6jES85eg,4.09
j2Zx2PYK7TdxtEPlvRmD1w,3.5
bkRfY8jHdFxf7k8vLX4buA,3.74
i-irTdF9JerNf0hG64EpEg,4.32
zp-DF3qfvOn5ko_vjpQLOg,3.14
BoW4OjqbWimHnna47xa1iw,3.62
cfOL87aFWBkzPNeLYhhGoQ,3.67
qpplec-ajubZNLQrp8pa0g,3.67
n0YlhsC4J72O1r5YcqD7OQ,2.4
Sek3oLIIHtBSTSFh9z3pXQ,3.81
aHzVt_f-HJJ8_WEWt9d1vQ,3.78
NZvifUR_9b5aDdSV6P8L9w,4.0
qHGTGqVx_lCPQCg-NK9T8g,3.74
CayYjCjDVk6Wn8Ep4EuOCA,3.17
kpFx1hEnRUg4fk6D1APRjQ,4.03
FuDlYMar9QLhsS331Ppgng,3.62
sEC7NsPHCDrvSVI2K6I3nw,3.31
ST8Yzlk2MqKlcaLqL2djBg,4.16
NrRS56Dv52m2BND-9v1qWw,4.01
8E6W1Y-wI0oBMyOX-hHA9w,4.12
DfEgmOAMlXa-WEVpSVJ2Ew,4.32
3Ev6i3DakmRXKlSZk3NWuA,3.83
kYgPm0uUJo7cO94b84qBog,4.14
6qVd9evAA7iM1SomYa8wgQ,3.54
MzvIbg2bEeyeR9-dRF_Jzg,3.76
BGkBiqvbEyIyWL_8C1pExA,4.12
jnhnClOy9H2_MUOK59MFsw,3.53
fjD-bmdoT5PrdV0ryZ8IKg,2.33
Am7_Iv-T04S80ilhhV0TQA,3.63
BpixBbjot5Wl8brVj5hT-Q,4.25
PhiZFPxJbWBSHJ_z5EKCpQ,3.47
aL0SueGDdhsi8UPaDeFk1w,3.57
s0G9Z_P8gTSQF6uKgcOZ0w,3.33
kxf8vla67ccASvtFUO15hQ,3.82
p3QX1ZoFOCrin4ojNOVkBg,3.25
Qtro4APUHh1wEwnVhciPPQ,3.37
LqVbNZPV_MWvBnQKElcnLQ,3.6
dts_CTc9xACfjse8OJNQUQ,3.0
ehigXES6fFdmopsfOGu0-A,4.43
m7SSPmQb9716TsA4mmJHnA,3.87
-mwSYmGuohptvOUyPv5M0g,3.1
99AQ73xjFKBt5oMzw0VSOw,3.49
hdARWhh0Jar1Ht-5jQ4OHw,3.84
jfnhL65BMkf3oN49wdhPAQ,3.53
TxOR39w0Mlbd4h1siXyb_w,3.98
uM-Vc-yM0Gr3MJRfZPeIwA,4.09
IPVQ9aObQap81orMov_MwA,3.5
5mnhUiRWi-q6nX7TkicE2A,3.71
Gwyct4fcpLcLrEK43chwQg,4.18
Rt9buf_pvzCN9gH-g_eFvA,4.22
h9FvuiV-YcvrAYBQhdSoEQ,3.79
CcdJ_VhU_zqe2fL7G3eXug,3.91
ZXXNfqQfydJFLAqBtzwM-Q,3.66
H2MdxOhYs3w9tvMKbHkBlg,2.5
uRgzENYa6NhmTZ4wfJq77w,3.58
WkxxiBwobO500AC-sYqTKQ,4.2
Cr9z51tS-U1IwE9Wjs9Hnw,3.67
xwTe8xDNEuQGUzk9peGnVQ,3.71
GNVnN2A0FleRHO2oGFidvA,3.89
vhAn390OgR1H4DwacJdc7w,3.68
RcddR6ja-DFEvqJUMzzIKw,4.05
s91Q3p51RqxoAjPF_7OugA,4.1
GYxSNn0BIb1PeDXfybVY3w,4.4
BvjSQAFcROLp27QjaRcyoA,3.58
3kBRJk0uWE4HQ9A0Yj2xYw,4.5
m2uaBX3VmZZSc3NyD1qyoQ,3.9
T9TTC-Eb3SpBItMnmA7zXg,4.5
IwxFKXDokKZdiD5iUdJPgQ,3.87
N3L6SDymSRkYQtTiSDmXSg,3.08
h9d3VW5RTJymoFoLnN60_w,3.85
L8NC1S3O0AgBwrysvG1wfw,3.28
vttHEN3o5UKLOOoEX8NmEQ,4.5
5GGkZDRLB1PJ34unvenlHA,2.4
LS4pZdJnAx71TTJao6lNMQ,3.64
kI1MoLcExqwmK7wcT5Vy1w,3.56
ZT-X6uq5-hiA4JFC64kIUQ,3.36
oy_0JzDPYGXBZ2YhDhxK9w,3.6
qMCT8OblN3finTvXcba-oA,3.62
2URwvKJRHf68V1UncLVaZg,4.52
_lE0CuNLpl0VjSjvergZZw,3.24
WWx1qs-YI86QUvvsTfLfeg,3.36
9hV2Tf54ZFPcllBI-dwM_A,4.33
ZqAQBRnMzoELyiSCKTY9AQ,3.92
PuTmcfPDLNUAKo68LmdZOA,3.17
xFFmQTr0srCsnXiupIXT2A,4.5
GHHJi9AuaEPCZ8vvtQG3sA,3.77
pV7C6w6rQLYl7BS9-J8cUA,4.06
PiIdsdEd8JrRaMv5aDzSZA,2.93
5gmnzvjYprzK21Q5awYF_Q,4.17
sBqEuMZAa6XXGNzfM4ogyA,3.98
9dWh8z4fHv8YsxfABWqEmw,4.67
ikm0UCahtK34LbLCEw4YTw,3.63
qg9Jn8GeqQ8EuxNUFDshCg,3.25
sfUZ9BId50LRlH0HG-48AA,3.96
LEoXyWsO4r3aLBhzngDOnw,4.12
RPyvJa8X3_Vxn_oQmdC5zA,3.29
vUM21g3cPEdSlI89oDttgw,3.84
jLmBtarG055mjQGwO9gTyQ,3.83
h3_Qil7u0q6HndYfBcdgyw,3.68
53kLNUg5MYCwAdQqtxfF3A,3.0
5RA1yMlY9ZpK3DXsW3nEMw,4.64
BkzmIfN8D-cS7e6sp9KVjw,4.29
pQ6ij6cOBRB3yJGHbVZHUQ,3.39
MkT6e_gu0HH1dw-iwigUDg,4.22
wy8Yd_vCWDjiz9rMo4HfqA,3.77
FEvBsBGJI-rvf9xwB23big,4.33
E57RFTo6aps4wYzRYwsH9w,3.88
jg8zYGjmfaBGw2bKgj0STw,4.06
e_raEH6Y6fdS20UWGpZ5Nw,3.96
Zcx66YAlgyClDEhi5W86Hg,3.59
Gwzz8Z8-Xdfsum3aBOI9bw,3.73
TzqhAY2Bjsa6Kp_pCvRLHg,3.95
MfJDL9GPhTM-CJPS0D8gWA,4.22
HAvvprWjiN0Dak2_Fc_ceQ,3.87
G21Eyv0nW7DRDwMniA7JQg,3.41
LdDVelkKaPyxjUbicbyuDA,3.19
V3kCh0EPMTug_Ovu-TiknA,3.64
skiZJN5OJTyyqP2oRVNhoQ,4.44
bcnAYXA0axwRwxo5wt287Q,2.95
D-oZAfAXFBDfq_Px-IBquA,3.47
UUUa3QKthaYPrfkE2aQujQ,3.69
J72XoQspNBmPsX2iKl2YvA,3.94
PGfP-mDwRkY8KBcxvt6m_Q,3.14
QDIhUXuNvXPY2Gv94QFiug,3.59
sZp_7b83BDTWYeu5Qx0wFg,3.52
PJjZfTRsUhETBql9Of158Q,3.52
Um1s2EbIGy28Jp_Yd7pFFg,4.0
PMCp0FxxxC3PLi4BBgKf2g,4.0
mlBC3pN9GXlUUfQi1qBBZA,3.69
8GBgCl7HIcRJzBUtNZXAig,4.83
RLqHbLXzs4wTRN0lH3jtDA,4.1
6WJHk3E4PLt0-EXakw5Kdw,4.38
QSQeU6bDea42m6yH_pOQ8A,3.11
ZHmI4LNm4WegnNr7Jo4C8w,3.81
V-xf56LRD13dSIWEPmQ2Yw,3.75
BncUtrl2bphVTu12y5fTlQ,3.71
SMezBhXVe7op2XaMVlju6g,3.49
6EMPZFcztGZzbYgiwGUxig,5.0
b2y9o2o1LqXARCp5iwNtXg,1.5
pBpDDwFmJx5C3ksOKTb8Ug,4.04
y0kjuHVdGQhLd-bqQ0gZnA,3.82
DJzbBORAJjTiTzFCEdoMQQ,4.15
kyXK79FRxnFgNfZP3GUrGw,4.5
kWVXU5Z5Sj47J1OzocVMog,3.66
wHKz3EjADr9pvyeZ5lPm7g,4.12
oyd0PgqeAJt6ucRdyfUL1Q,3.6
wJoz6OUKg1WuWSenxrKwMw,3.4
uGmQ6ab4iVpWn5m61VFhkQ,4.07
tZL60BEoU-NVHK8OsBiN3Q,3.9
3nZmdlyJ-11H1ImZ_HKbmw,4.2
r0hdHLsCcCV8J4CIJDqAMA,4.19
dd5YgI67OYOsTuWy4Eed_w,3.31
7zDqr2I0-xpw9HF5Ha54cA,3.69
ZOfpCtE7a6KK8Dj5Bq_4Xw,3.27
qaAmAU9T_t84UDGiBI98sw,3.53
cA80EeQ8Fcv9uMQYg_7ubg,2.37
4msLRTTq598mgapMtMZpUw,4.5
dXz7Eaw2D-Db1zgH-lXTKA,3.4
Ep-pBPnjCcKe8i5jso7l0w,3.71
5JSrHtH-aK69OjUxdt-k5A,3.67
dFuRGclJgXaFpkDuYuucag,3.43
XMwsFSfJLOlYIs3Pe6xdcg,4.45
y9YW-BpDACEGytpX3NaeRw,2.8
HfwO9GnaP-9VdI0afwgmrA,3.68
1KU73MSwUzxhrDMKsJ0T7Q,4.67
hV71EB_6WkwgUsoOEVfzjw,4.59
39Ypls4LQIh2K6KapixOVw,3.52
dtRq5s3va1ktvVimAnK6sw,4.07
b8vpDCrjDwjXSr92JVp-PQ,3.7
XgIhw-aWaq_Fx3ZVQGjnuA,3.3
U7fjG9u4iFAg0RaR3j0zNA,3.45
0qIsBt4EzBDCKrIviV55Ew,3.86
IsvpOkTel_AWtGTAapM6XQ,4.23
AvZLualdXgxjIfTssRM5Xw,5.0
0oHzVeK6Sy_1dPW_7Dgevg,4.25
-zQ_LLfu-q8dbbSNIxpmqw,4.35
IdX3Z5CVwwQ0d75Y5-gPnQ,4.18
stC4ENxqdzYPBo7-vGPAXQ,5.0
Jj3hLRO9JR8eFYhtyNN8TQ,4.31
JgDkCER12uiv4lbpmkZ9VA,3.43
S9KDHWSoUGG3z4j1cTMoFA,3.95
c6sX9OeQS1OnLJsbZ-3T5A,3.43
JhWVn2xiBruJVu0wiwMVqg,3.22
4ywb0jhJePq3eNvDgIAGGw,4.16
h6fhVvqpkdNNRoDdnAd8nA,3.12
3_tMJjAsNaRlEpNTDvqDbw,4.5
fhV21-QB6n402-J9vR-7cQ,4.02
DOJbGtr2vWTKSSl91xpsag,3.49
jGsPOCaHCiBUJhBdFOe9-A,4.78
4lsMxnLh1HZk-qgHXnYz0w,3.8
du6KeE54IFbPiXpU3LOd1g,3.74
0o0VMEJeQY0pAAZ9nxErBA,3.77
CNR3bzad-Cgc8s-wojn3EQ,3.0
Afw3HEnpjArBavwd7E2uVQ,5.0
jgYuiM4WLF8wIuhN9VSY7g,3.5
CAlxnkAuqNetlUmWtCQ_eQ,3.89
_vYaOd7kdLpbT-YxkiJOaQ,4.33
GzOZ2iuyzT3cwYk49Vb8dA,4.36
PATykPjfDM-MbMr2OIqRrg,3.75
9v8IyMk_S6eJujux1Cno7g,3.81
ujrELiOXC1GRdF1DHU9Cow,3.38
yLLEAAzmbWi_Fl98CjXuhw,3.94
1tGtT-vvMgZlMnjsWsJRTA,3.79
rVmQaGFY2bbu5SDJVZQKQA,4.75
DGxe6OiaTYLxbqrcwks6-Q,3.67
ZqLf-FPtyNpnkYoHOH490g,3.58
wEn3lI8-9k5I5Z7633Nqcg,4.0
-QT_e-7VSun5c2z85k_k5A,3.96
NPuSbODFKilOljfVuBW0ww,4.5
LMqKXdbwYdCqCCF64QbVkA,3.94
-ip7W6ycYH5Xm5-uz_QGug,3.42
PEmmEIagYJ5EfA8xfjWbOQ,4.02
uA18GuF_ezOH6tXkrrykbw,3.57
OESKxoNFZcKl47NrOubgAQ,4.56
twZoTvWG92ntMVfEvbCnIg,3.67
UFPdthvTipX6E7KEf-Stvw,3.5
yciiu1N6gqG65dSRyFyE9A,2.64
AkJFqLqHHAKY3H5R8p7cPQ,3.93
uqjmI5lj--xyQv67bkvRfQ,4.33
RWtDRHpLnPBDjDVdKWh6uQ,4.55
dFayEgcd7FUN-DFdHRYE0Q,4.67
49zOPRrFCHvQOKZ0bRohew,4.0
6r139o_roDOEuP3w8HK3kg,4.34
KaWduvyLhPyICEm8dJzLRA,3.17
2qkHJ1oqE01DovTqpqCC0Q,4.0
4K3dpPgn1B9QwzhIZTsJ8A,3.13
-eIsz3-MIQT6ueiM4MusHg,3.06
beKlmyoDlGIMI4It65QX9w,4.12
y7NxB1I19YIxTSeZLfk6PA,4.02
2Yh1kRX52QHKzY2vP_jVQQ,4.11
Mb0psF4WQF7gZSuZafVr-g,3.41
hIWlVkf-N1Yzj7I-dfF7qA,3.73
hFP7Si9jvdOUmmMesg4ghw,3.11
CpvQD8CxglFO6KhqX-MFAg,4.5
QQUlKfw-MZGuOrf-B62wbg,4.1
KlLDE4egzf9VruPheiXHMA,3.58
fH9OSIlijo9Obp8ZDq8rBg,3.9
DfxzHI4TjGTUuFELonH5wA,3.0
ww87ZVtgl710hW2vOqw7qg,3.6
8otDLb5-bv3ZEH0LWj1u8w,3.86
lurznoz_56tPKDziR_dvdw,3.3
_0wsW5uexL4r5Pe2HtmKSw,3.81
U4j1MmMVZlts04OZxz87SA,4.22
6kmu0mYbdpMIOZ6Y0eVsxg,3.94
bcZd4ohK6CIT_BOQ0_O53w,3.77
0CRk-70pIHwk16iKGVCpxw,3.85
ylWOj2y7TV2e3yYeWhu2QA,3.79
9FbgqZ5u9WTLAs28nNafIQ,3.82
MfzQr1wAuA-Hj1eNHPqAgA,4.27
SC_bFYaDgDub7tDjKCvV_g,4.19
NiKP2TA4n2ywN991Bte14Q,3.75
VONfPEsY8qUO2LSYFI4yRQ,4.06
9eeqmxfVfAT4oyA4y2WcNg,4.25
uZetl9T0NcROGOyFfughhg,4.29
1jJktRMj1OfMDo-clbYvrg,3.31
u_5vw3B7boy7FVWtwA_ifA,5.0
7OU1zyh8-O_l2XzRLiV2lw,4.62
GJ81EquQfQKvS-eLRdr6aQ,3.41
ECtwWOp6UXNom5at7dCuhg,4.24
FWBidoIJB2CZmqjv2l0JZQ,3.5
kaEG9MpHelEofjXOTF2OQA,4.59
uO3pavwCb8ylw-aog3Mn6w,4.02
Ntxl5G4Cr1Fo-y8e84YUug,4.47
p4IrODgI_QmO5M9Q7gdURw,3.46
3Zi1udoY2iT9s8Q3X6tgZQ,3.68
4Jqg1IrD6s_Z07Shfp1sQQ,3.86
vG8e2d_hxqpu2fW68kTESw,3.83
9zDVfc4wjY2U4XSjb2CPXg,4.25
sQTvI2N_WT5m60ZUbTMCMQ,3.77
5j36o-8D6GgBtSpkVp-7aw,3.75
zCC6huLkNBEr3JUgQyxJbg,3.69
NqeD28GGg1Wdj9BfaHqr4g,3.65
ROnKzhdfk1qj8qTVQkgkyA,3.78
na7c6gMDyReSKu5Yz2BM3g,3.98
bsYj9aqoefsjJmCIiM56-w,3.77
dUDzN6zl3j12zhByOrnF9Q,3.75
NvDR3SPVPXrDB_dbKuGoWA,3.54
YIjGrzJRQVpoZNl1rGXQ9A,4.22
MvrEZpJHf4zRg_mEIVnYFA,3.58
vchdTJklX4KnQDuDCWpxAw,3.94
Oyp1qPyKoeP_YxuZV0DpBg,3.88
sXWvDlMQspjJ1zzr3cEM7Q,3.64
Pwil2kkb1mNO6jVsAI84wA,3.64
Ysk6muC403bMC_GPeAQLDQ,3.56
wHg1YkCzdZq9WBJOTRgxHQ,3.7
ZqMS4ElQg-k1tQBC06h7lQ,3.62
tDGOpaWUKuxFh18mAVwIYw,3.96
eQgw5KPAWDEVaadSAMUJJg,4.0
nEL-_kLeN37CSR9fXFY4zw,4.05
FdxUhQ2orufg_eMgWAoH6Q,3.06
vtESplowvwkxPa56wsxo4Q,4.39
RMX11FC48KZTYIeExtGUCw,3.42
bL__I2hSQRN1ePizOXLZtg,4.44
IISK46iyEcjKa8vuywCD7Q,4.0
hJBOxmNREXmMGTfXgMcGug,3.68
FHDI8M5sm6lrZXNUBZAOfA,3.84
2sM4fCVg6FNdfq3FLDJbIw,3.25
Laas9Ip1BoMGMlli1K4XcQ,3.1
N1tsQtWUFABnw9o4ulfukg,3.08
FZK0t1x_8MGzEuKCQdagSg,5.0
zXEFIJe7yg-EFOYJtcQh0A,3.26
k4pme9GZTaHk242zwebMsA,4.05
Q5XibVeAROLylgodn4Dxgw,3.83
JRXRlaus7k2Mz3erUKnwyQ,3.19
CFM4fogEh1NX9wZmlfWN8w,3.39
YfBqXNV3YO0eBiaF0Bw6Hw,3.79
EEWsFy0gqs8Osp1IPnfLTA,3.58
8Fhyi6U9-3OZC0j8DY3TPQ,3.89
SBbftLzfYYKItOMFwOTIJg,3.7
fSi-yrKtBD58h2vPxjNE1A,3.62
gvagj7As9OEDZ_BgufhtEw,4.14
VEIQIyFj-9aAykheNbma1w,3.6
vg8QL0zzifZDDr5dZLIRPw,3.7
z6OGpPPnGNDTOsLhf4KVzA,3.8
R8Vm1249P4E-aZCuiEj7eQ,3.93
eCtkMHrbM8j0R5yabfrRzg,3.45
KNnIvfklZwG5gdQduvVDMQ,4.0
5F3d1LLjaYrPTBb-cygIPw,3.83
i8DseVjz5ypByMh3ZfxEFA,3.71
6YUWA-5-7YM-i_NHWVF1PQ,4.32
h8WBkAyR6fXKBChqmsXbkg,4.18
0Dngp-JFYvvXD4cy6plvbA,4.11
nxHfcFGkhKkqhvuf5QEcMw,4.0
JWEVvmf4DMaZbLZNk_1dMA,3.53
tl61BB223Whc_UddDnWUxw,4.43
L14jRpfyoFngFPeJiwj8FQ,4.0
kyDg10Hoxz9LdLniTNTIGA,3.84
eEo1W07PkjR0jLRkMF5m1g,3.42
yIYQewxT56mvIDLuBm7k9Q,3.5
R50WCEHhvycn6OzoEkA2Zg,3.9
Y1PelgD3NvDHNoFuSM4aMA,3.98
LKnsv1meIthvgdky00qkQA,3.74
zPiEroQrxxyBrHSUAcymBg,3.19
5SrxrLxNJ3S83NgzgiTs1g,3.47
jdf3Djkxa6YQjhyd_YCCXQ,3.2
4-BhPJwJp6d-XMmo-w1FRw,3.9
vC-9ROCPBhWuXtMcBNeDiQ,4.0
6Q_NHOoun3f0t8xmDv1mog,4.0
OO9RZPsIaG5RVIWk1kD7PQ,4.25
87QnaJv4_BaQnCbFrpQSUQ,3.88
RyKKn7lV7StxDngkGt_6_w,3.73
DTnEAKk2UKl7y5oraiePpg,4.1
w4dgIzMwwZvKsHaC47Ox3A,4.63
HbleQ3Hnn7TqAKN4FISv1Q,3.13
UKUcz891pYT5JEZkJjqO4w,3.44
u-IdKmC7u9AFlypEPi_16g,4.02
7W4egS-WyR0hRHMfQtPEOQ,4.06
JkHm-xBNa8KKNvWH5TKk4Q,3.27
Oiaiw9ybMq0cPHlt3xR1HA,4.0
Z7k2c3J8VSqCHpiqJnEgIg,3.59
BEcT2wCP-G0LfkKZSlYdzw,3.79
EJVwqmV-yBdN9gt3jW6IwA,3.83
HlwNuPHnaBbXk9bAUezf4w,4.3
8eNEP7Yj7JwfOQPwgh4Prw,4.17
zaMpyqjK3jFaYl9Sv-Q6yg,4.6
02mA_muC-5A_Oe_tv8tg0g,3.77
TvehcDYA85JJYCbM3sDdLA,4.06
WfggrYh-nQei-os89lQcog,4.12
p4VkQXcLH2FldlgdxqFp9Q,3.57
fFMf8CU_7OnJCBXGIhdEog,2.75
qywVBBmOW9fbqWDi3XO8rQ,3.45
Zfdj1VTM8cBRqj01i7GSww,4.0
LUpAB2SyOhYOuErp7wUmCw,3.45
MRrfYuudBa5H9EaIxsKpqg,4.03
SZyo9fK-aGvoEeiHxvOCUw,3.6
sR7pGk5Rs4Qs9laIKJR2Tw,3.0
AoNL6jI2TfYob8V56Ld9kw,2.91
A4KzD8gwSlvJGvz7kSdCKQ,3.33
zHH2Iz49wCZYYDLBTv0YOg,3.75
5S9qsoHWUcMeahMtBwuX3g,3.38
lzHNLEvRNFN-RQFmczYNBw,4.14
8RzsGBVrqLWLCE8sOSYQkw,3.5
l2sXKm5odDH92zxjCWD-kw,3.46
UsB8ugrhZwhKhBim_FD3GQ,5.0
aJfAJPoynVj-CBLGaXE22A,3.89
qZrArI2ohkYkQlELl13BKQ,3.66
jl67C8OhNXD5oMZ0v7RbUw,3.57
UKEoR821QJ6kTXzaNMSQJw,4.71
bLycm4eFD50zWlxnumRPtg,3.5
Y87ZZCg10lZgx5NO0uqqSw,4.04
p4biT34WoS6rSnP28GdxwA,4.0
s5XBIeR6g12dSJGak6-B7g,4.75
AzGhWXjSNPYaoeUT5W11-A,2.92
aOFGoRqStaoxiTnnN0liWQ,2.36
ILPtB6qlQgmEznSkdhxEQQ,4.5
aRAVr_oH6XmvcpvpLEjs_g,4.15
JiMnOPP_hGX4DuMPzmdjnA,4.3
0TuOVaf4sM11UUbqGRL-4A,4.2
ODhV53XhesCBLJVfGsJGNA,3.87
F3MuccVKGKuWM34d1epDLg,3.67
OTs44TUNInIwVDX4JkYFgg,4.0
uiovo8vnijBz0i5tsA1mmw,3.5
C1rHp3dmepNea7XiouwB6Q,4.0
3WNOVNlsAqHodHv8pGS-kA,4.36
1qw1NflQJvb0WhKn-_hwDQ,4.14
LpTmmmaq8mIYIapAirEaSw,4.14
9B_VU97UoYgR0WLbU8dikA,4.41
rqFLO-j0dvlszgfHxvTkQg,2.71
AuQ28IMcqAloDmlFI7CKoA,4.44
vavNK2thEATt_5TDX5llsA,4.05
Hi7VohxSS5OBt98w4j8t4A,3.85
EGx1fKrOdfe592CoOfEXHA,3.43
AgBdZPovmrc_WSqjfrO8Rw,4.01
4nJDgx8xTdIF2e60kAbQ4g,2.75
8o-fy5USj3XV3xcmOOScQQ,3.78
49UVlMwjYXZA7OEvApzwnA,3.83
